id,producto_nombre,categoria,modelo,descripcion,precio_publico,precio_mayoreo,imagen_path,video_path,website_present,app_present,website_precio_publico,website_precio_mayoreo,app_precio_publico,app_precio_mayoreo,image_exists,video_exists,price_status,category_status,product_status,estado,source,last_checked
haode-pantalla-oled-diagnostica-modelo-13-pro-max,HAODE Pantalla OLED Diagnóstica - Modelo 13 Pro Max,Pantallas OLED Diagnóstica,Modelo 13 Pro Max,OLED diagnóstica para reparación de iPhone 13 Pro Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,965,900,/assets/products/oled-diagnostica/13-pro-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,965,900,965,900,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-14,HAODE Pantalla OLED Diagnóstica - Modelo 14,Pantallas OLED Diagnóstica,Modelo 14,OLED diagnóstica para reparación de iPhone 14. Cotiza cantidad y confirma compatibilidad por WhatsApp.,890,830,/assets/products/oled-diagnostica/14-14-pro.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,890,830,890,830,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-14-plus,HAODE Pantalla OLED Diagnóstica - Modelo 14 Plus,Pantallas OLED Diagnóstica,Modelo 14 Plus,OLED diagnóstica para reparación de iPhone 14 Plus. Cotiza cantidad y confirma compatibilidad por WhatsApp.,945,880,/assets/products/oled-diagnostica/14-plus.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,945,880,945,880,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-14-pro,HAODE Pantalla OLED Diagnóstica - Modelo 14 Pro,Pantallas OLED Diagnóstica,Modelo 14 Pro,OLED diagnóstica para reparación de iPhone 14 Pro. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1390,1300,/assets/products/oled-diagnostica/14-14-pro.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1390,1300,1390,1300,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-14-pro-max,HAODE Pantalla OLED Diagnóstica - Modelo 14 Pro Max,Pantallas OLED Diagnóstica,Modelo 14 Pro Max,OLED diagnóstica para reparación de iPhone 14 Pro Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,965,900,/assets/products/oled-diagnostica/14-pro-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,965,900,965,900,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-15,HAODE Pantalla OLED Diagnóstica - Modelo 15,Pantallas OLED Diagnóstica,Modelo 15,OLED diagnóstica para reparación de iPhone 15. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1335,1245,/assets/products/oled-diagnostica/15.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1335,1245,1335,1245,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-15-plus,HAODE Pantalla OLED Diagnóstica - Modelo 15 Plus,Pantallas OLED Diagnóstica,Modelo 15 Plus,OLED diagnóstica para reparación de iPhone 15 Plus. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1390,1300,/assets/products/oled-diagnostica/15-plus.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1390,1300,1390,1300,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-15-pro,HAODE Pantalla OLED Diagnóstica - Modelo 15 Pro,Pantallas OLED Diagnóstica,Modelo 15 Pro,OLED diagnóstica para reparación de iPhone 15 Pro. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1390,1300,/assets/products/oled-diagnostica/15-pro.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1390,1300,1390,1300,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-15-pro-max,HAODE Pantalla OLED Diagnóstica - Modelo 15 Pro Max,Pantallas OLED Diagnóstica,Modelo 15 Pro Max,OLED diagnóstica para reparación de iPhone 15 Pro Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1410,1315,/assets/products/oled-diagnostica/15-pro-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1410,1315,1410,1315,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-16,HAODE Pantalla OLED Diagnóstica - Modelo 16,Pantallas OLED Diagnóstica,Modelo 16,OLED diagnóstica para reparación de iPhone 16. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1390,1300,/assets/products/oled-diagnostica/16.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1390,1300,1390,1300,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-16-plus,HAODE Pantalla OLED Diagnóstica - Modelo 16 Plus,Pantallas OLED Diagnóstica,Modelo 16 Plus,OLED diagnóstica para reparación de iPhone 16 Plus. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1615,1505,/assets/products/oled-diagnostica/16-plus.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1615,1505,1615,1505,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-16-pro,HAODE Pantalla OLED Diagnóstica - Modelo 16 Pro,Pantallas OLED Diagnóstica,Modelo 16 Pro,OLED diagnóstica para reparación de iPhone 16 Pro. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1615,1505,/assets/products/oled-diagnostica/16-pro.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1615,1505,1615,1505,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-16-pro-max,HAODE Pantalla OLED Diagnóstica - Modelo 16 Pro Max,Pantallas OLED Diagnóstica,Modelo 16 Pro Max,OLED diagnóstica para reparación de iPhone 16 Pro Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1650,1540,/assets/products/oled-diagnostica/16-pro-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1650,1540,1650,1540,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-17,HAODE Pantalla OLED Diagnóstica - Modelo 17,Pantallas OLED Diagnóstica,Modelo 17,OLED diagnóstica para reparación de iPhone 17. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1865,1740,/assets/products/oled-diagnostica/17.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1865,1740,1865,1740,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-17-pro,HAODE Pantalla OLED Diagnóstica - Modelo 17 Pro,Pantallas OLED Diagnóstica,Modelo 17 Pro,OLED diagnóstica para reparación de iPhone 17 Pro. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1905,1775,/assets/products/oled-diagnostica/17-pro.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1905,1775,1905,1775,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-17-pro-max,HAODE Pantalla OLED Diagnóstica - Modelo 17 Pro Max,Pantallas OLED Diagnóstica,Modelo 17 Pro Max,OLED diagnóstica para reparación de iPhone 17 Pro Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1905,1775,/assets/products/oled-diagnostica/17-pro-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,1905,1775,1905,1775,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
haode-pantalla-oled-diagnostica-modelo-xs-max,HAODE Pantalla OLED Diagnóstica - Modelo XS Max,Pantallas OLED Diagnóstica,Modelo XS Max,OLED diagnóstica para reparación de iPhone XS Max. Cotiza cantidad y confirma compatibilidad por WhatsApp.,650,605,/assets/products/oled-diagnostica/xs-max.png,/assets/products/oled-diagnostica/video-01.mp4,yes,yes,650,605,650,605,yes,yes,OK,OK,OK,Activo,boss_confirmed_2026-06-20_oled_diagnostica_tier_prices|app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
oled-diagnostica-12mini-hard,Pantalla OLED Diagnóstica para iPhone 12MINI,Pantallas OLED Diagnóstica,iPhone 12MINI DIAGNOTICO HARD OLED,OLED diagnóstica para reparación de iPhone 12MINI. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1065,995,/assets/products/placeholder.svg,,yes,yes,1065,995,1065,995,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
oled-diagnostica-16e-soft,Pantalla OLED Diagnóstica para iPhone 16E,Pantallas OLED Diagnóstica,iPhone 16E DIAGNOTICO  SOFT OLED,OLED diagnóstica para reparación de iPhone 16E. Cotiza cantidad y confirma compatibilidad por WhatsApp.,965,900,/assets/products/placeholder.svg,,yes,yes,965,900,965,900,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-10,Pantalla para Samsung Note 10,Pantallas Samsung INCELL,Samsung Note 10 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung Note 10. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,475,445,/assets/products/samsung-incell/note-10/main.jpg,/assets/products/samsung-incell/note-10/video-01.mp4,yes,yes,475,445,475,445,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-10-lite,Pantalla para Samsung Note 10 Lite,Pantallas Samsung INCELL,Samsung Note 10 Lite INCELL CON MARCO,Pantalla INCELL FHD C/M para reparación de Samsung NOTE10 LITE. Cotiza cantidad y confirma compatibilidad por WhatsApp.,695,650,/assets/products/samsung-incell/main.jpg,,yes,yes,695,650,695,650,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-10-plus,Pantalla para Samsung Note 10 Plus,Pantallas Samsung INCELL,Samsung Note 10 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung Note 10 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,505,475,/assets/products/samsung-incell/note-10-plus/main.jpg,/assets/products/samsung-incell/note-10-plus/video-01.mp4,yes,yes,505,475,505,475,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-20,Pantalla para Samsung Note 20,Pantallas Samsung INCELL,Samsung Note 20 INCELL CON MARCO,Pantalla INCELL FHD C/M para reparación de Samsung NOTE 20. Cotiza cantidad y confirma compatibilidad por WhatsApp.,575,540,/assets/products/samsung-incell/main.jpg,,yes,yes,575,540,575,540,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-20-ultra,Pantalla para Samsung Note 20 Ultra,Pantallas Samsung INCELL,Samsung Note 20 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung Note 20 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,470,440,/assets/products/samsung-incell/note-20-ultra/main.jpg,/assets/products/samsung-incell/note-20-ultra/video-01.mp4,yes,yes,470,440,470,440,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-8,Pantalla para Samsung Note 8,Pantallas Samsung INCELL,Samsung Note 8 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung Note 8. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,455,425,/assets/products/samsung-incell/note-8/main.jpg,/assets/products/samsung-incell/note-8/video-01.mp4,yes,yes,455,425,455,425,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-note-9,Pantalla para Samsung Note 9,Pantallas Samsung INCELL,Samsung Note 9 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung Note 9. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,455,425,/assets/products/samsung-incell/note-9/main.jpg,/assets/products/samsung-incell/note-9/video-01.mp4,yes,yes,455,425,455,425,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s10,Pantalla para Samsung S10,Pantallas Samsung INCELL,Samsung S10 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S10. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,375,355,/assets/products/samsung-incell/s10/main.jpg,/assets/products/samsung-incell/s10/video-01.mp4,yes,yes,375,355,375,355,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s10-lite,Pantalla para Samsung S10 Lite,Pantallas Samsung INCELL,Samsung S10 Lite INCELL CON MARCO,Pantalla INCELL FHD C/M para reparación de Samsung S10 LITE. Cotiza cantidad y confirma compatibilidad por WhatsApp.,290,270,/assets/products/samsung-incell/main.jpg,,yes,yes,290,270,290,270,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s10-plus,Pantalla para Samsung S10 Plus,Pantallas Samsung INCELL,Samsung S10 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S10 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,385,360,/assets/products/samsung-incell/s10-plus/main.jpg,/assets/products/samsung-incell/s10-plus/video-01.mp4,yes,yes,385,360,385,360,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s10e,Pantalla para Samsung S10E,Pantallas Samsung INCELL,Samsung S10E INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S10E. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,555,520,/assets/products/samsung-incell/s10e/main.jpg,/assets/products/samsung-incell/s10e/video-01.mp4,yes,yes,555,520,555,520,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s20-4g,Pantalla para Samsung S20 4G,Pantallas Samsung INCELL,S20 4G INCELL FHD C/M,Pantalla INCELL FHD C/M para reparación de Samsung S20 4G. Cotiza cantidad y confirma compatibilidad por WhatsApp.,410,385,/assets/products/placeholder.svg,,yes,yes,410,385,410,385,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s20-5g,Pantalla para Samsung S20 5G,Pantallas Samsung INCELL,S20 5G INCELL FHD C/M,Pantalla INCELL FHD C/M para reparación de Samsung S20 5G. Cotiza cantidad y confirma compatibilidad por WhatsApp.,410,385,/assets/products/placeholder.svg,,yes,yes,410,385,410,385,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s20-fe,Pantalla para Samsung S20 FE,Pantallas Samsung INCELL,Samsung S20 FE INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S20 FE. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,295,280,/assets/products/samsung-incell/s20-fe/main.jpg,/assets/products/samsung-incell/s20-fe/video-01.mp4,yes,yes,295,280,295,280,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s20-plus,Pantalla para Samsung S20 Plus,Pantallas Samsung INCELL,Samsung S20 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S20 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,420,390,/assets/products/samsung-incell/s20-plus/main.jpg,/assets/products/samsung-incell/s20-plus/video-01.mp4,yes,yes,420,390,420,390,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s20-ultra,Pantalla para Samsung S20 Ultra,Pantallas Samsung INCELL,Samsung S20 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S20 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,440,415,/assets/products/samsung-incell/s20-ultra/main.jpg,/assets/products/samsung-incell/s20-ultra/video-01.mp4,yes,yes,440,415,440,415,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s21,Pantalla para Samsung S21,Pantallas Samsung INCELL,Samsung S21 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S21. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,410,385,/assets/products/samsung-incell/s21/main.jpg,/assets/products/samsung-incell/s21/video-01.mp4,yes,yes,410,385,410,385,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s21-fe,Pantalla para Samsung S21 FE,Pantallas Samsung INCELL,Samsung S21 FE INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S21 FE. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,455,430,/assets/products/samsung-incell/s21-fe/main.jpg,,yes,yes,455,430,455,430,yes,no,OK,OK,video_faltante,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s21-plus,Pantalla para Samsung S21 Plus,Pantallas Samsung INCELL,Samsung S21 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S21 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,400,375,/assets/products/samsung-incell/s21-plus/main.jpg,/assets/products/samsung-incell/s21-plus/video-01.mp4,yes,yes,400,375,400,375,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s21-ultra,Pantalla para Samsung S21 Ultra,Pantallas Samsung INCELL,Samsung S21 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S21 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,440,415,/assets/products/samsung-incell/s21-ultra/main.jpg,,yes,yes,440,415,440,415,yes,no,OK,OK,video_faltante,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s22,Pantalla para Samsung S22,Pantallas Samsung INCELL,Samsung S22 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S22. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,505,475,/assets/products/samsung-incell/s22/main.jpg,/assets/products/samsung-incell/s22/video-01.mp4,yes,yes,505,475,505,475,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s22-plus,Pantalla para Samsung S22 Plus,Pantallas Samsung INCELL,Samsung S22 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S22 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,505,475,/assets/products/samsung-incell/s22-plus/main.jpg,/assets/products/samsung-incell/s22-plus/video-01.mp4,yes,yes,505,475,505,475,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s22-ultra,Pantalla para Samsung S22 Ultra,Pantallas Samsung INCELL,Samsung S22 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S22 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,515,485,/assets/products/samsung-incell/s22-ultra/main.jpg,/assets/products/samsung-incell/s22-ultra/video-01.mp4,yes,yes,515,485,515,485,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s23,Pantalla para Samsung S23,Pantallas Samsung INCELL,Samsung S23 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S23. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,505,475,/assets/products/samsung-incell/s23/main.jpg,/assets/products/samsung-incell/s23/video-01.mp4,yes,yes,505,475,505,475,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s23-plus,Pantalla para Samsung S23 Plus,Pantallas Samsung INCELL,Samsung S23 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S23 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,505,475,/assets/products/samsung-incell/s23-plus/main.jpg,,yes,yes,505,475,505,475,yes,no,OK,OK,video_faltante,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s23-ultra,Pantalla para Samsung S23 Ultra,Pantallas Samsung INCELL,Samsung S23 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S23 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,440,415,/assets/products/samsung-incell/s23-ultra/main.jpg,/assets/products/samsung-incell/s23-ultra/video-01.mp4,yes,yes,440,415,440,415,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s24,Pantalla para Samsung S24,Pantallas Samsung INCELL,Samsung S24 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S24. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,680,635,/assets/products/samsung-incell/s24/main.png,/assets/products/samsung-incell/s24/video-01.mp4,yes,yes,680,635,680,635,yes,yes,OK,OK,OK,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s24-plus,Pantalla para Samsung S24 Plus,Pantallas Samsung INCELL,Samsung S24 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S24 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,655,615,/assets/products/samsung-incell/s24-plus/main.jpg,,yes,yes,655,615,655,615,yes,no,OK,OK,video_faltante,Activo,website:data/products.generated.js|app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s24-ultra,Pantalla para Samsung S24 Ultra,Pantallas Samsung INCELL,Samsung S24 Ultra INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S24 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,625,585,/assets/products/samsung-incell/s24-ultra/main.jpg,,yes,yes,625,585,625,585,yes,no,OK,OK,video_faltante,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s8,Pantalla para Samsung S8,Pantallas Samsung INCELL,Samsung S8 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S8. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,365,345,/assets/products/samsung-incell/s8/main.jpg,/assets/products/samsung-incell/s8/video-01.mp4,yes,yes,365,345,365,345,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s8-plus,Pantalla para Samsung S8 Plus,Pantallas Samsung INCELL,Samsung S8 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S8 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,375,355,/assets/products/samsung-incell/s8-plus/main.jpg,/assets/products/samsung-incell/s8-plus/video-01.mp4,yes,yes,375,355,375,355,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
